,movie_id,movie_id,final_prediction
280,18017583,18017583,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
281,18418904,18418904,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
282,18890079,18890079,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
283,20697583,20697583,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
284,22324733,22324733,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
285,23831635,23831635,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
286,27032867,27032867,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
287,28616959,28616959,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
288,29121790,29121790,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
289,29398338,29398338,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
290,30084641,30084641,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
291,30864775,30864775,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
292,31023429,31023429,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
293,31939665,31939665,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
294,934524,934524,1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
295,1142326,1142326,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
296,1259297,1259297,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
297,1970527,1970527,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
298,2097338,2097338,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
299,2288762,2288762,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
300,2763171,2763171,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
301,2951878,2951878,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
302,5336170,5336170,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
303,5472438,5472438,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
304,7405392,7405392,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
305,7451262,7451262,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
306,8139956,8139956,1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
307,8273894,8273894,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
308,9495654,9495654,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
309,10217534,10217534,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
310,11575197,11575197,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
311,11916661,11916661,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
312,12085775,12085775,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
313,14538458,14538458,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
314,15706563,15706563,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
315,16368206,16368206,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
316,16904577,16904577,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
317,17595302,17595302,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
318,17608971,17608971,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
319,19746061,19746061,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
320,20015850,20015850,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
321,20066145,20066145,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
322,24328926,24328926,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
323,26048675,26048675,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
324,26639272,26639272,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
325,27451979,27451979,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
326,27459449,27459449,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
327,27476145,27476145,1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
328,27960942,27960942,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
329,28074722,28074722,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
330,28657324,28657324,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
331,30585802,30585802,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
332,32234047,32234047,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
333,32452362,32452362,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
334,34406218,34406218,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
335,34506704,34506704,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
336,35180594,35180594,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
337,35629358,35629358,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
338,155785,155785,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
339,205400,205400,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
340,359014,359014,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
341,600807,600807,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
342,1205786,1205786,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
343,1398485,1398485,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
344,1608510,1608510,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
345,1638112,1638112,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
346,2567937,2567937,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
347,2675554,2675554,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
348,2950304,2950304,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
349,5316019,5316019,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
350,5555253,5555253,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
351,6099156,6099156,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
352,8938925,8938925,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
353,14827680,14827680,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
354,14958805,14958805,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
355,19042255,19042255,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
356,19575016,19575016,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
357,19919895,19919895,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
358,22265112,22265112,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
359,24069500,24069500,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
360,27138906,27138906,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
361,27997087,27997087,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
362,28948643,28948643,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
363,30091529,30091529,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
364,30864957,30864957,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
365,33099484,33099484,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
366,34154806,34154806,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
367,924179,924179,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
368,1954311,1954311,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
369,2071291,2071291,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
370,2239648,2239648,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
371,2296721,2296721,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
372,2396634,2396634,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
373,2510700,2510700,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
374,2910322,2910322,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
375,2950931,2950931,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
376,3119257,3119257,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
377,3220999,3220999,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
378,4267117,4267117,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
379,5440222,5440222,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
380,5559852,5559852,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
381,8172248,8172248,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
382,8373513,8373513,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
383,9034874,9034874,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
384,9104365,9104365,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
385,9990262,9990262,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
386,10436186,10436186,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
387,11255555,11255555,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
388,14055212,14055212,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
389,14623878,14623878,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
390,15033706,15033706,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
391,15294037,15294037,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
392,15532254,15532254,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
393,23194543,23194543,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
394,23937456,23937456,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
395,23974329,23974329,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
396,24041290,24041290,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
397,25689620,25689620,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
398,26216172,26216172,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
399,26296521,26296521,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
400,29449838,29449838,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
401,29561419,29561419,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
402,31163664,31163664,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
403,31232673,31232673,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
404,32473776,32473776,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
405,35899881,35899881,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
406,44122,44122,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
407,236497,236497,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
408,473273,473273,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
409,816862,816862,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
410,1152328,1152328,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
411,1252955,1252955,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
412,1511805,1511805,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
413,1608670,1608670,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
414,1745413,1745413,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
415,1889426,1889426,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
416,2091266,2091266,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
417,2232503,2232503,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
418,2913859,2913859,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
419,2982688,2982688,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
420,3680204,3680204,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
421,3746391,3746391,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
422,3871584,3871584,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
423,5207053,5207053,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
424,5727920,5727920,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
425,5985595,5985595,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
426,6736378,6736378,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
427,7612646,7612646,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
428,8168406,8168406,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
429,8231523,8231523,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
430,9034331,9034331,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
431,9235373,9235373,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
432,10791971,10791971,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
433,11896647,11896647,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
434,13252507,13252507,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
435,13814165,13814165,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
436,15061916,15061916,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
437,16189500,16189500,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
438,16223480,16223480,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
439,17901955,17901955,1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
440,20588966,20588966,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
441,21607739,21607739,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
442,22914756,22914756,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
443,23576946,23576946,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
444,24490679,24490679,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
445,24865200,24865200,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
446,26067636,26067636,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
447,26188295,26188295,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
448,26340143,26340143,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
449,27484022,27484022,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
450,28049793,28049793,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
451,28631198,28631198,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
452,31852403,31852403,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
453,33192470,33192470,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
454,33798421,33798421,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
455,35002964,35002964,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
456,36274481,36274481,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
457,61059,61059,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
458,261448,261448,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
459,957322,957322,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
460,2276238,2276238,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
461,2430019,2430019,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
462,2932836,2932836,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
463,3667955,3667955,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
464,4321709,4321709,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
465,4390109,4390109,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
466,5626032,5626032,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
467,5628441,5628441,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
468,5735467,5735467,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
469,6425079,6425079,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
470,7028314,7028314,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
471,7088713,7088713,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
472,7089419,7089419,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
473,7090669,7090669,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
474,7499930,7499930,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
475,8282237,8282237,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
476,8499528,8499528,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
477,8637627,8637627,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
478,11962404,11962404,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
479,12234096,12234096,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
480,12622802,12622802,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
481,12700168,12700168,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
482,12763158,12763158,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
483,13514560,13514560,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
484,15815398,15815398,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
485,17594022,17594022,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
486,17646903,17646903,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
487,18701047,18701047,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
488,18807836,18807836,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
489,19299521,19299521,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
490,20928879,20928879,1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
491,21141408,21141408,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
492,25326806,25326806,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
493,28156854,28156854,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
494,28687847,28687847,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
495,30009835,30009835,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
496,30845953,30845953,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
497,31452702,31452702,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
498,32860592,32860592,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
499,33675964,33675964,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
500,34014280,34014280,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
501,34541743,34541743,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
502,34954982,34954982,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
503,412475,412475,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
504,702506,702506,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
505,1193390,1193390,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
506,1751923,1751923,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
507,2157292,2157292,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
508,3819605,3819605,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
509,4558294,4558294,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
510,4836948,4836948,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
511,5374788,5374788,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
512,5464002,5464002,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
513,5524740,5524740,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
514,5637628,5637628,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
515,5644502,5644502,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
516,5823794,5823794,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
517,6000525,6000525,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
518,6114249,6114249,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
519,6727572,6727572,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
520,7764053,7764053,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
521,8809291,8809291,1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0
522,10874751,10874751,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
523,11375668,11375668,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
524,11396944,11396944,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
525,11862595,11862595,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
526,13243218,13243218,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
527,14433697,14433697,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
528,14519296,14519296,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
529,14866242,14866242,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
530,16276404,16276404,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
531,17082868,17082868,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
532,17547483,17547483,1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
533,18621136,18621136,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
534,18999434,18999434,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
535,20619519,20619519,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
536,21426146,21426146,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
537,22822904,22822904,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
538,26408134,26408134,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
539,26459734,26459734,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
540,27381948,27381948,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
541,28814788,28814788,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
542,29197597,29197597,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
543,29397587,29397587,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
544,29462285,29462285,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
545,29688997,29688997,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
546,30430254,30430254,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
547,33435391,33435391,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
548,34049319,34049319,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
549,177776,177776,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
550,204839,204839,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
551,1364751,1364751,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
552,2673320,2673320,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
553,3427588,3427588,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
554,3459253,3459253,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
555,4410141,4410141,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
556,4586481,4586481,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
557,5082874,5082874,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
558,6042486,6042486,1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
559,6745617,6745617,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
